hour, t(sec), V1, VAngle1, VN, VNAngle, I1, IAngle1, IN, INAngle
0, 0.02000, 2510.22, 32.9226, 2510.22, 32.9226, 67.204, 179.026, 67.204, 179.026
0, 0.02101, 2382.28, 29.3793, 2382.28, 29.3793, 63.7787, 175.483, 63.7787, 175.483
0, 0.02101, 2382.28, 29.3793, 2382.28, 29.3793, 63.7787, 175.483, 63.7787, 175.483
0, 0.02201, 2382.38, 29.3768, 2382.38, 29.3768, 63.7815, 175.481, 63.7815, 175.481
0, 0.02201, 2382.38, 29.3768, 2382.38, 29.3768, 63.7815, 175.481, 63.7815, 175.481
0, 0.02301, 2382.34, 29.3771, 2382.34, 29.3771, 63.7804, 175.481, 63.7804, 175.481
0, 0.02301, 2382.34, 29.3771, 2382.34, 29.3771, 63.7804, 175.481, 63.7804, 175.481
0, 0.02401, 2382.33, 29.3768, 2382.33, 29.3768, 63.7801, 175.481, 63.7801, 175.481
0, 0.02401, 2382.33, 29.3768, 2382.33, 29.3768, 63.7801, 175.481, 63.7801, 175.481
0, 0.02501, 2382.33, 29.3767, 2382.33, 29.3767, 63.78, 175.481, 63.78, 175.481
0, 0.02501, 2382.33, 29.3767, 2382.33, 29.3767, 63.78, 175.481, 63.78, 175.481
0, 0.02601, 2382.33, 29.3767, 2382.33, 29.3767, 63.78, 175.481, 63.78, 175.481
0, 0.02601, 2382.33, 29.3767, 2382.33, 29.3767, 63.78, 175.481, 63.78, 175.481
0, 0.02701, 2382.33, 29.3767, 2382.33, 29.3767, 63.78, 175.481, 63.78, 175.481
0, 0.02701, 2382.33, 29.3767, 2382.33, 29.3767, 63.78, 175.481, 63.78, 175.481
0, 0.02801, 2382.3, 29.3763, 2382.3, 29.3763, 63.7794, 175.48, 63.7794, 175.48
0, 0.02801, 2382.3, 29.3763, 2382.3, 29.3763, 63.7794, 175.48, 63.7794, 175.48
0, 0.02901, 2382.3, 29.3763, 2382.3, 29.3763, 63.7794, 175.48, 63.7794, 175.48
0, 0.02901, 2382.3, 29.3763, 2382.3, 29.3763, 63.7794, 175.48, 63.7794, 175.48
0, 0.03001, 2382.3, 29.3763, 2382.3, 29.3763, 63.7794, 175.48, 63.7794, 175.48
0, 0.03001, 2382.3, 29.3763, 2382.3, 29.3763, 63.7794, 175.48, 63.7794, 175.48
0, 0.03101, 2382.3, 29.3763, 2382.3, 29.3763, 63.7794, 175.48, 63.7794, 175.48
0, 0.03101, 2382.3, 29.3763, 2382.3, 29.3763, 63.7794, 175.48, 63.7794, 175.48
0, 0.03201, 2382.29, 29.376, 2382.29, 29.376, 63.779, 175.48, 63.779, 175.48
0, 0.03201, 2382.29, 29.376, 2382.29, 29.376, 63.779, 175.48, 63.779, 175.48
0, 0.03301, 2382.29, 29.376, 2382.29, 29.376, 63.779, 175.48, 63.779, 175.48
0, 0.03301, 2382.29, 29.376, 2382.29, 29.376, 63.779, 175.48, 63.779, 175.48
0, 0.03401, 2382.29, 29.376, 2382.29, 29.376, 63.779, 175.48, 63.779, 175.48
0, 0.03401, 2382.29, 29.376, 2382.29, 29.376, 63.779, 175.48, 63.779, 175.48
0, 0.03501, 2382.29, 29.376, 2382.29, 29.376, 63.779, 175.48, 63.779, 175.48
0, 0.03501, 2382.29, 29.376, 2382.29, 29.376, 63.779, 175.48, 63.779, 175.48
0, 0.03601, 2382.28, 29.3759, 2382.28, 29.3759, 63.7788, 175.48, 63.7788, 175.48
0, 0.03601, 2382.28, 29.3759, 2382.28, 29.3759, 63.7788, 175.48, 63.7788, 175.48
0, 0.03701, 2382.28, 29.3759, 2382.28, 29.3759, 63.7788, 175.48, 63.7788, 175.48
0, 0.03701, 2382.28, 29.3759, 2382.28, 29.3759, 63.7788, 175.48, 63.7788, 175.48
0, 0.03801, 2382.28, 29.3759, 2382.28, 29.3759, 63.7788, 175.48, 63.7788, 175.48
0, 0.03801, 2382.28, 29.3759, 2382.28, 29.3759, 63.7788, 175.48, 63.7788, 175.48
0, 0.03901, 2382.28, 29.3759, 2382.28, 29.3759, 63.7788, 175.48, 63.7788, 175.48
0, 0.03901, 2382.28, 29.3759, 2382.28, 29.3759, 63.7788, 175.48, 63.7788, 175.48
0, 0.04001, 2382.29, 29.376, 2382.29, 29.376, 63.779, 175.48, 63.779, 175.48
0, 0.04001, 2382.29, 29.376, 2382.29, 29.376, 63.779, 175.48, 63.779, 175.48
0, 0.04101, 2382.29, 29.376, 2382.29, 29.376, 63.779, 175.48, 63.779, 175.48
0, 0.04101, 2382.29, 29.376, 2382.29, 29.376, 63.779, 175.48, 63.779, 175.48
0, 0.04201, 2382.29, 29.376, 2382.29, 29.376, 63.779, 175.48, 63.779, 175.48
0, 0.04201, 2382.29, 29.376, 2382.29, 29.376, 63.779, 175.48, 63.779, 175.48
0, 0.04301, 2382.29, 29.376, 2382.29, 29.376, 63.779, 175.48, 63.779, 175.48
0, 0.04301, 2382.29, 29.376, 2382.29, 29.376, 63.779, 175.48, 63.779, 175.48
0, 0.04401, 2382.31, 29.3764, 2382.31, 29.3764, 63.7796, 175.48, 63.7796, 175.48
0, 0.04401, 2382.31, 29.3764, 2382.31, 29.3764, 63.7796, 175.48, 63.7796, 175.48
0, 0.04501, 2382.31, 29.3764, 2382.31, 29.3764, 63.7796, 175.48, 63.7796, 175.48
0, 0.04501, 2382.31, 29.3764, 2382.31, 29.3764, 63.7796, 175.48, 63.7796, 175.48
0, 0.04601, 2382.31, 29.3764, 2382.31, 29.3764, 63.7796, 175.48, 63.7796, 175.48
0, 0.04601, 2382.31, 29.3764, 2382.31, 29.3764, 63.7796, 175.48, 63.7796, 175.48
0, 0.04701, 2382.31, 29.3764, 2382.31, 29.3764, 63.7796, 175.48, 63.7796, 175.48
0, 0.04701, 2382.31, 29.3764, 2382.31, 29.3764, 63.7796, 175.48, 63.7796, 175.48
0, 0.04801, 2382.34, 29.377, 2382.34, 29.377, 63.7804, 175.481, 63.7804, 175.481
0, 0.04801, 2382.34, 29.377, 2382.34, 29.377, 63.7804, 175.481, 63.7804, 175.481
0, 0.04901, 2382.34, 29.377, 2382.34, 29.377, 63.7804, 175.481, 63.7804, 175.481
0, 0.04901, 2382.34, 29.377, 2382.34, 29.377, 63.7804, 175.481, 63.7804, 175.481
0, 0.05001, 2382.34, 29.377, 2382.34, 29.377, 63.7804, 175.481, 63.7804, 175.481
0, 0.05001, 2382.34, 29.377, 2382.34, 29.377, 63.7804, 175.481, 63.7804, 175.481
0, 0.05101, 2382.34, 29.377, 2382.34, 29.377, 63.7804, 175.481, 63.7804, 175.481
0, 0.05101, 2382.34, 29.377, 2382.34, 29.377, 63.7804, 175.481, 63.7804, 175.481
0, 0.05201, 2382.38, 29.3777, 2382.38, 29.3777, 63.7815, 175.482, 63.7815, 175.482
0, 0.05201, 2382.38, 29.3777, 2382.38, 29.3777, 63.7815, 175.482, 63.7815, 175.482
0, 0.05301, 2382.38, 29.3777, 2382.38, 29.3777, 63.7815, 175.482, 63.7815, 175.482
0, 0.05301, 2382.38, 29.3777, 2382.38, 29.3777, 63.7815, 175.482, 63.7815, 175.482
0, 0.05401, 2382.38, 29.3777, 2382.38, 29.3777, 63.7815, 175.482, 63.7815, 175.482
0, 0.05401, 2382.38, 29.3777, 2382.38, 29.3777, 63.7815, 175.482, 63.7815, 175.482
0, 0.05501, 2382.38, 29.3777, 2382.38, 29.3777, 63.7815, 175.482, 63.7815, 175.482
0, 0.05501, 2382.38, 29.3777, 2382.38, 29.3777, 63.7815, 175.482, 63.7815, 175.482
0, 0.05601, 2382.44, 29.3787, 2382.44, 29.3787, 63.783, 175.483, 63.783, 175.483
0, 0.05601, 2382.44, 29.3787, 2382.44, 29.3787, 63.783, 175.483, 63.783, 175.483
0, 0.05701, 2382.43, 29.3787, 2382.43, 29.3787, 63.7829, 175.482, 63.7829, 175.482
0, 0.05701, 2382.43, 29.3787, 2382.43, 29.3787, 63.7829, 175.482, 63.7829, 175.482
0, 0.05801, 2382.43, 29.3787, 2382.43, 29.3787, 63.7829, 175.483, 63.7829, 175.483
0, 0.05801, 2382.43, 29.3787, 2382.43, 29.3787, 63.7829, 175.483, 63.7829, 175.483
0, 0.05901, 2382.43, 29.3787, 2382.43, 29.3787, 63.7829, 175.483, 63.7829, 175.483
0, 0.05901, 2382.43, 29.3787, 2382.43, 29.3787, 63.7829, 175.483, 63.7829, 175.483
0, 0.06001, 2382.51, 29.38, 2382.51, 29.38, 63.7849, 175.484, 63.7849, 175.484
0, 0.06001, 2382.51, 29.38, 2382.51, 29.38, 63.7849, 175.484, 63.7849, 175.484
0, 0.06101, 2382.51, 29.38, 2382.51, 29.38, 63.7848, 175.484, 63.7848, 175.484
0, 0.06101, 2382.51, 29.38, 2382.51, 29.38, 63.7848, 175.484, 63.7848, 175.484
0, 0.06201, 2382.51, 29.38, 2382.51, 29.38, 63.7848, 175.484, 63.7848, 175.484
0, 0.06201, 2382.51, 29.38, 2382.51, 29.38, 63.7848, 175.484, 63.7848, 175.484
0, 0.06301, 2382.51, 29.38, 2382.51, 29.38, 63.7848, 175.484, 63.7848, 175.484
0, 0.06301, 2382.51, 29.38, 2382.51, 29.38, 63.7848, 175.484, 63.7848, 175.484
0, 0.06401, 2382.59, 29.3815, 2382.59, 29.3815, 63.7871, 175.485, 63.7871, 175.485
0, 0.06401, 2382.59, 29.3815, 2382.59, 29.3815, 63.7871, 175.485, 63.7871, 175.485
0, 0.06501, 2382.59, 29.3815, 2382.59, 29.3815, 63.787, 175.485, 63.787, 175.485
0, 0.06501, 2382.59, 29.3815, 2382.59, 29.3815, 63.787, 175.485, 63.787, 175.485
0, 0.06601, 2382.59, 29.3815, 2382.59, 29.3815, 63.7871, 175.485, 63.7871, 175.485
0, 0.06601, 2382.59, 29.3815, 2382.59, 29.3815, 63.7871, 175.485, 63.7871, 175.485
0, 0.06701, 2382.59, 29.3815, 2382.59, 29.3815, 63.7871, 175.485, 63.7871, 175.485
0, 0.06701, 2382.59, 29.3815, 2382.59, 29.3815, 63.7871, 175.485, 63.7871, 175.485
0, 0.06801, 2382.68, 29.3832, 2382.68, 29.3832, 63.7896, 175.487, 63.7896, 175.487
0, 0.06801, 2382.68, 29.3832, 2382.68, 29.3832, 63.7896, 175.487, 63.7896, 175.487
0, 0.06901, 2382.68, 29.3832, 2382.68, 29.3832, 63.7895, 175.487, 63.7895, 175.487
0, 0.06901, 2382.68, 29.3832, 2382.68, 29.3832, 63.7895, 175.487, 63.7895, 175.487
0, 0.07001, 2382.68, 29.3832, 2382.68, 29.3832, 63.7895, 175.487, 63.7895, 175.487
0, 0.07001, 2382.68, 29.3832, 2382.68, 29.3832, 63.7895, 175.487, 63.7895, 175.487
0, 0.07101, 2382.68, 29.3832, 2382.68, 29.3832, 63.7895, 175.487, 63.7895, 175.487
0, 0.07101, 2382.68, 29.3832, 2382.68, 29.3832, 63.7895, 175.487, 63.7895, 175.487
0, 0.07201, 2382.78, 29.385, 2382.78, 29.385, 63.7922, 175.489, 63.7922, 175.489
0, 0.07201, 2382.78, 29.385, 2382.78, 29.385, 63.7922, 175.489, 63.7922, 175.489
0, 0.07301, 2382.78, 29.3849, 2382.78, 29.3849, 63.792, 175.489, 63.792, 175.489
0, 0.07301, 2382.78, 29.3849, 2382.78, 29.3849, 63.792, 175.489, 63.792, 175.489
0, 0.07401, 2382.78, 29.3849, 2382.78, 29.3849, 63.7921, 175.489, 63.7921, 175.489
0, 0.07401, 2382.78, 29.3849, 2382.78, 29.3849, 63.7921, 175.489, 63.7921, 175.489
0, 0.07501, 2382.78, 29.3849, 2382.78, 29.3849, 63.7921, 175.489, 63.7921, 175.489
0, 0.07501, 2382.78, 29.3849, 2382.78, 29.3849, 63.7921, 175.489, 63.7921, 175.489
0, 0.07601, 2382.88, 29.3869, 2382.88, 29.3869, 63.795, 175.491, 63.795, 175.491
0, 0.07601, 2382.88, 29.3869, 2382.88, 29.3869, 63.795, 175.491, 63.795, 175.491
0, 0.07701, 2382.88, 29.3868, 2382.88, 29.3868, 63.7948, 175.491, 63.7948, 175.491
0, 0.07701, 2382.88, 29.3868, 2382.88, 29.3868, 63.7948, 175.491, 63.7948, 175.491
0, 0.07801, 2382.88, 29.3868, 2382.88, 29.3868, 63.7948, 175.491, 63.7948, 175.491
0, 0.07801, 2382.88, 29.3868, 2382.88, 29.3868, 63.7948, 175.491, 63.7948, 175.491
0, 0.07901, 2382.88, 29.3868, 2382.88, 29.3868, 63.7948, 175.491, 63.7948, 175.491
0, 0.07901, 2382.88, 29.3868, 2382.88, 29.3868, 63.7948, 175.491, 63.7948, 175.491
0, 0.08001, 2382.99, 29.3888, 2382.99, 29.3888, 63.7979, 175.493, 63.7979, 175.493
0, 0.08001, 2382.99, 29.3888, 2382.99, 29.3888, 63.7979, 175.493, 63.7979, 175.493
0, 0.08101, 2382.99, 29.3888, 2382.99, 29.3888, 63.7977, 175.493, 63.7977, 175.493
0, 0.08101, 2382.99, 29.3888, 2382.99, 29.3888, 63.7977, 175.493, 63.7977, 175.493
0, 0.08201, 2382.99, 29.3888, 2382.99, 29.3888, 63.7978, 175.493, 63.7978, 175.493
0, 0.08201, 2382.99, 29.3888, 2382.99, 29.3888, 63.7978, 175.493, 63.7978, 175.493
0, 0.08301, 2382.99, 29.3888, 2382.99, 29.3888, 63.7978, 175.493, 63.7978, 175.493
0, 0.08301, 2382.99, 29.3888, 2382.99, 29.3888, 63.7978, 175.493, 63.7978, 175.493
0, 0.08401, 2383.1, 29.3908, 2383.1, 29.3908, 63.8008, 175.495, 63.8008, 175.495
0, 0.08401, 2383.1, 29.3908, 2383.1, 29.3908, 63.8008, 175.495, 63.8008, 175.495
0, 0.08501, 2383.1, 29.3908, 2383.1, 29.3908, 63.8006, 175.495, 63.8006, 175.495
0, 0.08501, 2383.1, 29.3908, 2383.1, 29.3908, 63.8006, 175.495, 63.8006, 175.495
0, 0.08601, 2383.1, 29.3908, 2383.1, 29.3908, 63.8006, 175.495, 63.8006, 175.495
0, 0.08601, 2383.1, 29.3908, 2383.1, 29.3908, 63.8006, 175.495, 63.8006, 175.495
0, 0.08701, 2383.1, 29.3908, 2383.1, 29.3908, 63.8006, 175.495, 63.8006, 175.495
0, 0.08701, 2383.1, 29.3908, 2383.1, 29.3908, 63.8006, 175.495, 63.8006, 175.495
0, 0.08801, 2383.21, 29.3928, 2383.21, 29.3928, 63.8037, 175.497, 63.8037, 175.497
0, 0.08801, 2383.21, 29.3928, 2383.21, 29.3928, 63.8037, 175.497, 63.8037, 175.497
0, 0.08901, 2383.2, 29.3928, 2383.2, 29.3928, 63.8035, 175.497, 63.8035, 175.497
0, 0.08901, 2383.2, 29.3928, 2383.2, 29.3928, 63.8035, 175.497, 63.8035, 175.497
0, 0.09001, 2383.21, 29.3928, 2383.21, 29.3928, 63.8036, 175.497, 63.8036, 175.497
0, 0.09001, 2383.21, 29.3928, 2383.21, 29.3928, 63.8036, 175.497, 63.8036, 175.497
0, 0.09101, 2383.21, 29.3928, 2383.21, 29.3928, 63.8036, 175.497, 63.8036, 175.497
0, 0.09101, 2383.21, 29.3928, 2383.21, 29.3928, 63.8036, 175.497, 63.8036, 175.497
0, 0.09201, 2383.32, 29.3948, 2383.32, 29.3948, 63.8066, 175.499, 63.8066, 175.499
0, 0.09201, 2383.32, 29.3948, 2383.32, 29.3948, 63.8066, 175.499, 63.8066, 175.499
0, 0.09301, 2383.31, 29.3947, 2383.31, 29.3947, 63.8064, 175.499, 63.8064, 175.499
0, 0.09301, 2383.31, 29.3947, 2383.31, 29.3947, 63.8064, 175.499, 63.8064, 175.499
0, 0.09401, 2383.31, 29.3948, 2383.31, 29.3948, 63.8065, 175.499, 63.8065, 175.499
0, 0.09401, 2383.31, 29.3948, 2383.31, 29.3948, 63.8065, 175.499, 63.8065, 175.499
0, 0.09501, 2383.31, 29.3948, 2383.31, 29.3948, 63.8065, 175.499, 63.8065, 175.499
0, 0.09501, 2383.31, 29.3948, 2383.31, 29.3948, 63.8065, 175.499, 63.8065, 175.499
0, 0.09601, 2383.42, 29.3966, 2383.42, 29.3966, 63.8092, 175.5, 63.8092, 175.5
0, 0.09601, 2383.42, 29.3966, 2383.42, 29.3966, 63.8092, 175.5, 63.8092, 175.5
0, 0.09701, 2383.41, 29.3965, 2383.41, 29.3965, 63.8091, 175.5, 63.8091, 175.5
0, 0.09701, 2383.41, 29.3965, 2383.41, 29.3965, 63.8091, 175.5, 63.8091, 175.5
0, 0.09801, 2383.41, 29.3966, 2383.41, 29.3966, 63.8091, 175.5, 63.8091, 175.5
0, 0.09801, 2383.41, 29.3966, 2383.41, 29.3966, 63.8091, 175.5, 63.8091, 175.5
0, 0.09901, 2383.41, 29.3966, 2383.41, 29.3966, 63.8091, 175.5, 63.8091, 175.5
0, 0.09901, 2383.41, 29.3966, 2383.41, 29.3966, 63.8091, 175.5, 63.8091, 175.5
0, 0.10001, 2383.5, 29.3982, 2383.5, 29.3982, 63.8116, 175.502, 63.8116, 175.502
0, 0.10001, 2383.5, 29.3982, 2383.5, 29.3982, 63.8116, 175.502, 63.8116, 175.502
0, 0.10101, 2383.5, 29.3982, 2383.5, 29.3982, 63.8114, 175.502, 63.8114, 175.502
0, 0.10101, 2383.5, 29.3982, 2383.5, 29.3982, 63.8114, 175.502, 63.8114, 175.502
0, 0.10201, 2383.5, 29.3982, 2383.5, 29.3982, 63.8115, 175.502, 63.8115, 175.502
0, 0.10201, 2383.5, 29.3982, 2383.5, 29.3982, 63.8115, 175.502, 63.8115, 175.502
0, 0.10301, 2383.5, 29.3982, 2383.5, 29.3982, 63.8115, 175.502, 63.8115, 175.502
0, 0.10301, 2383.5, 29.3982, 2383.5, 29.3982, 63.8115, 175.502, 63.8115, 175.502
0, 0.10401, 2383.59, 29.3997, 2383.59, 29.3997, 63.8138, 175.504, 63.8138, 175.504
0, 0.10401, 2383.59, 29.3997, 2383.59, 29.3997, 63.8138, 175.504, 63.8138, 175.504
0, 0.10501, 2383.58, 29.3997, 2383.58, 29.3997, 63.8137, 175.504, 63.8137, 175.504
0, 0.10501, 2383.58, 29.3997, 2383.58, 29.3997, 63.8137, 175.504, 63.8137, 175.504
0, 0.10601, 2383.58, 29.3997, 2383.58, 29.3997, 63.8137, 175.504, 63.8137, 175.504
0, 0.10601, 2383.58, 29.3997, 2383.58, 29.3997, 63.8137, 175.504, 63.8137, 175.504
0, 0.10701, 2383.58, 29.3997, 2383.58, 29.3997, 63.8137, 175.504, 63.8137, 175.504
0, 0.10701, 2383.58, 29.3997, 2383.58, 29.3997, 63.8137, 175.504, 63.8137, 175.504
0, 0.10801, 2383.67, 29.4013, 2383.67, 29.4013, 63.816, 175.505, 63.816, 175.505
0, 0.10801, 2383.67, 29.4013, 2383.67, 29.4013, 63.816, 175.505, 63.816, 175.505
0, 0.10901, 2383.67, 29.4012, 2383.67, 29.4012, 63.8159, 175.505, 63.8159, 175.505
0, 0.10901, 2383.67, 29.4012, 2383.67, 29.4012, 63.8159, 175.505, 63.8159, 175.505
0, 0.11001, 2383.67, 29.4012, 2383.67, 29.4012, 63.816, 175.505, 63.816, 175.505
0, 0.11001, 2383.67, 29.4012, 2383.67, 29.4012, 63.816, 175.505, 63.816, 175.505
0, 0.11000, 2383.67, 29.4012, 2383.67, 29.4012, 63.8159, 175.505, 63.8159, 175.505
0, 0.11000, 2383.67, 29.4012, 2383.67, 29.4012, 63.8159, 175.505, 63.8159, 175.505
0, 0.11101, 2383.67, 29.4012, 2383.67, 29.4012, 63.8159, 175.505, 63.8159, 175.505
0, 0.11101, 2383.67, 29.4012, 2383.67, 29.4012, 63.8159, 175.505, 63.8159, 175.505
0, 0.11201, 2383.75, 29.4028, 2383.75, 29.4028, 63.8182, 175.507, 63.8182, 175.507
0, 0.11201, 2383.75, 29.4028, 2383.75, 29.4028, 63.8182, 175.507, 63.8182, 175.507
0, 0.11301, 2383.75, 29.4027, 2383.75, 29.4027, 63.8181, 175.507, 63.8181, 175.507
0, 0.11301, 2383.75, 29.4027, 2383.75, 29.4027, 63.8181, 175.507, 63.8181, 175.507
0, 0.11401, 2383.75, 29.4027, 2383.75, 29.4027, 63.8181, 175.507, 63.8181, 175.507
0, 0.11401, 2383.75, 29.4027, 2383.75, 29.4027, 63.8181, 175.507, 63.8181, 175.507
0, 0.11501, 2383.75, 29.4027, 2383.75, 29.4027, 63.8181, 175.507, 63.8181, 175.507
0, 0.11501, 2383.75, 29.4027, 2383.75, 29.4027, 63.8181, 175.507, 63.8181, 175.507
0, 0.11601, 2383.83, 29.4041, 2383.83, 29.4041, 63.8202, 175.508, 63.8202, 175.508
0, 0.11601, 2383.83, 29.4041, 2383.83, 29.4041, 63.8202, 175.508, 63.8202, 175.508
0, 0.11701, 2383.82, 29.4041, 2383.82, 29.4041, 63.8201, 175.508, 63.8201, 175.508
0, 0.11701, 2383.82, 29.4041, 2383.82, 29.4041, 63.8201, 175.508, 63.8201, 175.508
0, 0.11801, 2383.82, 29.4041, 2383.82, 29.4041, 63.8201, 175.508, 63.8201, 175.508
0, 0.11801, 2383.82, 29.4041, 2383.82, 29.4041, 63.8201, 175.508, 63.8201, 175.508
0, 0.11901, 2383.82, 29.4041, 2383.82, 29.4041, 63.8201, 175.508, 63.8201, 175.508
0, 0.11901, 2383.82, 29.4041, 2383.82, 29.4041, 63.8201, 175.508, 63.8201, 175.508
0, 0.12001, 2383.89, 29.4052, 2383.89, 29.4052, 63.8218, 175.509, 63.8218, 175.509
0, 0.12001, 2383.89, 29.4052, 2383.89, 29.4052, 63.8218, 175.509, 63.8218, 175.509
0, 0.12101, 2383.89, 29.4052, 2383.89, 29.4052, 63.8218, 175.509, 63.8218, 175.509
0, 0.12101, 2383.89, 29.4052, 2383.89, 29.4052, 63.8218, 175.509, 63.8218, 175.509
0, 0.12201, 2383.89, 29.4052, 2383.89, 29.4052, 63.8218, 175.509, 63.8218, 175.509
0, 0.12201, 2383.89, 29.4052, 2383.89, 29.4052, 63.8218, 175.509, 63.8218, 175.509
0, 0.12301, 2383.89, 29.4052, 2383.89, 29.4052, 63.8218, 175.509, 63.8218, 175.509
0, 0.12301, 2383.89, 29.4052, 2383.89, 29.4052, 63.8218, 175.509, 63.8218, 175.509
0, 0.12401, 2383.95, 29.4063, 2383.95, 29.4063, 63.8235, 175.51, 63.8235, 175.51
0, 0.12401, 2383.95, 29.4063, 2383.95, 29.4063, 63.8235, 175.51, 63.8235, 175.51
0, 0.12501, 2383.95, 29.4063, 2383.95, 29.4063, 63.8234, 175.51, 63.8234, 175.51
0, 0.12501, 2383.95, 29.4063, 2383.95, 29.4063, 63.8234, 175.51, 63.8234, 175.51
0, 0.12601, 2383.95, 29.4063, 2383.95, 29.4063, 63.8234, 175.51, 63.8234, 175.51
0, 0.12601, 2383.95, 29.4063, 2383.95, 29.4063, 63.8234, 175.51, 63.8234, 175.51
0, 0.12701, 2383.95, 29.4063, 2383.95, 29.4063, 63.8234, 175.51, 63.8234, 175.51
0, 0.12701, 2383.95, 29.4063, 2383.95, 29.4063, 63.8234, 175.51, 63.8234, 175.51
